ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected
GO:0000281	mitotic cytokinesis	0.013969171483622351	82/16034	1.7841941004053027e-7	1.4370851439855638e-5	1.2402635225178105e-5	KIF4A/BIRC5/KIF20A/CEP55/AURKB/ANLN/CENPA/ESPL1/KIF23/CDCA8/PLK1/NUSAP1/CHMP4C/CIT/RHOB/RACGAP1/ECT2/RHOC/INCENP/ANK3/STMN1/SNX9/KIF20B/CKAP2/NUP62/MITD1/CHMP1A/CNTROB/SON	29	84	-0.8677228714331585
GO:0000302	response to reactive oxygen species	0.0197495183044316	194/16034	9.459192280065699e-4	0.01731475586890151	0.014943345699018265	MET/IL6/IL1A/EDN1/CDK1/NCF1/PCGF2/MAP1LC3A/TRPA1/PYCR1/AQP1/PDGFRA/COL1A1/PCNA/TXN/JUN/RHOB/GCH1/SPHK1/SRC/EZH2/TNFAIP3/SESN2/ECT2/HIF1A/PPIF/DHFR/BAK1/PLK3/PRDX2/PARK7/MPV17L2/PRDX5/FANCC/PDCD10/BAD/PPP1R15B/KDM6B/RELA/BECN1/STAT6	41	205	-1.4136398150104195
GO:0000380	alternative mRNA splicing, via spliceosome	0.009152215799614644	71/16034	0.0013475624662941433	0.022990331494129934	0.019841600647044325	SRSF12/MAGOH/HNRNPA1/HNRNPM/HNRNPL/RBM8A/FXR2/PTBP1/RBM17/RNPS1/DHX9/HNRNPA0/TRA2B/NSRP1/THRAP3/KHDRBS1/SAP18/PQBP1/WTAP	19	72	-1.136429042425934
GO:0000387	spliceosomal snRNP assembly	0.008188824662813102	51/16034	1.4296369900263444e-4	0.003835465039272968	0.0033101639106154373	SRSF12/SNRPD1/SNRPB/SNRPF/SNRPG/PRMT5/SNRPC/SNRPE/CLNS1A/PRPF19/SART3/SART1/PRPF31/LSM4/TGS1/TSSC4/CD2BP2	17	52	-0.9222322771015302
GO:0000460	maturation of 5.8S rRNA	0.00674373795761079	36/16034	8.298287069636155e-5	0.0024814426017157535	0.0021415869164121406	BOP1/EIF6/ERI1/RCL1/PES1/RRS1/WDR12/URB1/FTSJ3/NOP14/PRKDC/KRI1/EXOSC7/ABT1	14	36	-0.7486635114171705
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.006262042389210019	37/16034	4.79120185933997e-4	0.010623772198517555	0.009168751889548814	BYSL/RCL1/SLX9/TSR1/RRS1/NOP14/DHX37/WDR43/NOL10/PWP2/KRI1/ABT1/TSR2	13	38	-0.8768387048411682
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.005780346820809248	25/16034	2.183211667906303e-5	8.621233041412024e-4	7.440478321788306e-4	BOP1/ERI1/RCL1/PES1/RRS1/WDR12/URB1/FTSJ3/NOP14/KRI1/EXOSC7/ABT1	12	25	-0.5381710776565195
GO:0000469	cleavage involved in rRNA processing	0.005780346820809248	29/16034	1.321737810314596e-4	0.0035870637330893034	0.0030957833777049454	BOP1/ERI1/RCL1/NHP2/TSR1/RRS1/NOB1/NOP14/SDE2/KRI1/EXOSC7/ABT1	12	29	-0.6865910827747929
GO:0000478	endonucleolytic cleavage involved in rRNA processing	0.0038535645472061657	17/16034	6.386969089961407e-4	0.012863611957976714	0.011101825626737324	BOP1/RCL1/TSR1/RRS1/NOP14/SDE2/KRI1/ABT1	8	NA	NA
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.0038535645472061657	17/16034	6.386969089961407e-4	0.012863611957976714	0.011101825626737324	BOP1/RCL1/TSR1/RRS1/NOP14/SDE2/KRI1/ABT1	8	17	-0.5579737049526992
GO:0000723	telomere maintenance	0.022639691714836225	155/16034	1.003488044611904e-8	1.1755862442628456e-6	1.0145792282628778e-6	AURKB/NEK2/EXO1/RAD51/FEN1/PIF1/BLM/PCNA/CCNE1/RECQL4/PARP3/SRC/NBN/DNA2/BRCA2/MYC/MAD2L2/NABP2/RUVBL2/CCNE2/XRN1/RUVBL1/CCT3/CCT7/GAR1/TELO2/NHP2/TNKS1BP1/RPA3/HNRNPA1/TCP1/DCLRE1A/PARP1/GNL3/CCT8/RTEL1/HNRNPA2B1/DKC1/EID3/PRKDC/RFC1/RPA2/SIRT6/XRCC1/RIF1/SMG1/INO80	47	156	-1.0039103081157974
GO:0000724	double-strand break repair via homologous recombination	0.026493256262042388	168/16034	2.1664901766233762e-11	3.807064862871428e-9	3.285653391547505e-9	CDC45/DMC1/GINS2/CHEK1/POLQ/RAD51/RAD54L/MCM4/RMI2/MCM2/FEN1/BLM/H2AX/PARPBP/BRCA1/RECQL4/MCM6/AUNIP/GINS4/XRCC2/NBN/RAD54B/TONSL/MCM5/TIMELESS/BRCA2/MCM3/RBBP8/MAD2L2/NABP2/MCM7/RUVBL2/RUVBL1/CGAS/RPA3/PARP1/UBE2N/RTEL1/RFWD3/YEATS4/PPP4C/EID3/MMS22L/RPA2/RECQL/SIRT6/XRCC1/PPP4R2/MRGBP/FBH1/RIF1/TRRAP/FUS/BRD8/INO80	55	171	-0.9385322738465081
GO:0000725	recombinational repair	0.02697495183044316	172/16034	1.8260235853806923e-11	3.6671770804688244e-9	3.164924487984641e-9	CDC45/DMC1/GINS2/CHEK1/POLQ/RAD51/RAD54L/MCM4/RMI2/MCM2/FEN1/BLM/H2AX/PARPBP/HROB/BRCA1/RECQL4/MCM6/AUNIP/GINS4/XRCC2/NBN/RAD54B/TONSL/MCM5/TIMELESS/BRCA2/MCM3/RBBP8/MAD2L2/NABP2/MCM7/RUVBL2/RUVBL1/CGAS/RPA3/PARP1/UBE2N/RTEL1/RFWD3/YEATS4/PPP4C/EID3/MMS22L/RPA2/RECQL/SIRT6/XRCC1/PPP4R2/MRGBP/FBH1/RIF1/TRRAP/FUS/BRD8/INO80	56	175	-0.943636185764684
GO:0000727	double-strand break repair via break-induced replication	0.004335260115606936	12/16034	1.530991060760125e-6	9.536596224560976e-5	8.230474356934042e-5	CDC45/GINS2/MCM4/MCM2/MCM6/GINS4/MCM5/MCM3/MCM7	9	12	-0.09188397502810003
GO:0000731	DNA synthesis involved in DNA repair	0.00674373795761079	39/16034	2.2601636379198387e-4	0.005694154197469013	0.00491428901917828	DTL/PCLAF/POLE2/PCNA/HROB/RFC3/RRM1/MAD2L2/POLA1/POLD1/POLD2/POLD3/POLE/WRNIP1	14	40	-0.8540240270749968
GO:0000910	cytokinesis	0.02119460500963391	174/16034	7.278880457924966e-6	3.5043322423804516e-4	3.024382702164498e-4	KIF4A/BIRC5/KIF14/E2F7/KIF20A/E2F8/CEP55/AURKB/ANLN/CENPA/CDC6/ESPL1/KIF23/CDCA8/PLK1/AURKA/NUSAP1/PRC1/FSD1/CHMP4C/CIT/RHOB/RACGAP1/ECT2/RHOC/BRCA2/INCENP/ANK3/STMN1/SNX9/PLK3/KIF3B/KIF20B/CKAP2/MYO19/NUP62/GIPC1/SEPTIN8/MITD1/CHMP1A/CNTROB/BECN1/PIN1/SON	44	NA	NA
GO:0000956	nuclear-transcribed mRNA catabolic process	0.01348747591522158	124/16034	0.002090246271044575	0.03229085942675235	0.02786833836906856	NANOS1/ZC3H12A/ZC3H12D/PELO/HNRNPAB/MRTO4/XRN1/NOCT/EIF4A3/TNKS1BP1/MAGOH/MAGOHB/DCPS/EXOSC5/RBM8A/POLR2D/SMG9/CNOT9/LSM1/RNPS1/DHX9/EXOSC7/LSM7/LSM4/EDC3/THRAP3/SMG1/SAMD4B	28	126	-1.3082792993525934
GO:0001562	response to protozoan	0.0052986512524084775	28/16034	4.319077648515962e-4	0.009921175422032254	0.008562382004952697	IL12B/GBP6/GBP4/BATF/IRF4/BCL3/GBP2/CD40/CCDC88B/HRAS/BPGM	11	NA	NA
GO:0001660	fever generation	0.002890173410404624	11/16034	0.001206892244214843	0.02110260095668192	0.018212411635009532	PTGS2/IL1B/IL1A/PTGES/TNF/PTGER3	6	11	-0.4103377061466347
GO:0001776	leukocyte homeostasis	0.01348747591522158	102/16034	6.901104809857792e-5	0.0021369103836339394	0.0018442414569538816	IL6/HCAR2/IL2RA/CSF1/CCNB2/FLT3/CHST3/PMAIP1/FAS/P2RX7/PDE4B/TNFAIP3/SPTA1/JAK3/HIF1A/FOXP3/SKIL/SPNS2/MTHFD1/BAK1/PRDX2/TRAF3IP2/SOS1/CORO1A/DOCK10/NF1/BAX/BAP1	28	103	-1.106726380630751
GO:0001832	blastocyst growth	0.004335260115606936	21/16034	6.813636119223387e-4	0.013428134015746461	0.011589031356222993	CHEK1/GINS4/GINS1/NBN/NCAPG2/BRCA2/PELO/TAF8/ZPR1	9	22	-0.6980197785984156
GO:0001833	inner cell mass cell proliferation	0.0038535645472061657	14/16034	1.1319474087007888e-4	0.003169903719425436	0.0027357571467153054	CHEK1/GINS4/GINS1/NCAPG2/BRCA2/PELO/TAF8/ZPR1	8	14	-0.3638176905117417
GO:0001885	endothelial cell development	0.008188824662813102	61/16034	0.0014625901386186772	0.024303891452365677	0.02097525685917491	MET/IL1B/TNF/S1PR3/ICAM1/PPP1R16B/FOXP3/FASN/RDX/TJP2/PDE4D/EZR/AFDN/RAP2C/HPSE/RAP1B/HEG1	17	63	-1.1141232849116356
GO:0001889	liver development	0.014450867052023121	138/16034	0.0027475503450398015	0.03946851435695337	0.03406294947085717	MET/IL6/E2F7/E2F8/TYMS/TNF/SLC7A5/AURKA/UPB1/CYP1A1/PCNA/CIT/JUN/HES1/EZH2/TNFAIP3/ARID5B/MDK/CFLAR/NOTCH1/PRMT5/LSR/SRD5A1/ELK1/FPGS/ARF6/CEBPG/RELA/NF1/MED1	30	142	-1.3588315785154246
GO:0001959	regulation of cytokine-mediated signaling pathway	0.015895953757225433	144/16034	6.74184980664628e-4	0.013424493566831926	0.01158588949924035	MMP12/WNT5A/IL6/EDN1/CSF1/CCDC3/IRAK2/H2BC11/IL36RN/RIPK2/SPHK1/ROBO1/TNFAIP3/HIF1A/IL7/TRAF2/PTPN1/GFI1/NLRC5/TRAIP/TTLL12/CASP4/TBK1/PTPN11/RABGEF1/SPATA2/OTUD4/CYLD/NR1H2/OTULIN/MED1/RFFL/TRIM41	33	165	-1.4136398150104195
GO:0002200	somatic diversification of immune receptors	0.011560693641618497	78/16034	3.015683090542088e-5	0.0011215469017682718	9.679410554605433e-4	EXO1/POLQ/BATF/TNFSF4/PARP3/CD40/NFKBIZ/BCL6/NBN/FOXP3/CLCF1/MAD2L2/UNG/NSD2/IL27RA/NHEJ1/CYREN/PRKDC/MSH6/PAXIP1/SUPT6H/RIF1/DCAF1/STAT6	24	NA	NA
GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	0.009152215799614644	54/16034	2.5034429194984025e-5	9.563424065844713e-4	8.253627886195249e-4	EXO1/BATF/TNFSF4/PARP3/CD40/NFKBIZ/BCL6/NBN/FOXP3/CLCF1/MAD2L2/UNG/NSD2/IL27RA/MSH6/PAXIP1/SUPT6H/RIF1/STAT6	19	54	-0.848746969974153
GO:0002208	somatic diversification of immunoglobulins involved in immune response	0.009152215799614644	54/16034	2.5034429194984025e-5	9.563424065844713e-4	8.253627886195249e-4	EXO1/BATF/TNFSF4/PARP3/CD40/NFKBIZ/BCL6/NBN/FOXP3/CLCF1/MAD2L2/UNG/NSD2/IL27RA/MSH6/PAXIP1/SUPT6H/RIF1/STAT6	19	54	-0.848746969974153
GO:0002230	positive regulation of defense response to virus by host	0.005780346820809248	31/16034	2.8016873123287294e-4	0.006814207653411294	0.005880941169532132	IL12B/IL23R/IL27/IL23A/ZC3H12A/AIM2/IL12RB1/CGAS/TRAF3IP2/APOBEC3F/SIN3A/PQBP1	12	31	-0.753282457273465
GO:0002260	lymphocyte homeostasis	0.009633911368015413	71/16034	4.997655849552492e-4	0.010875703704800144	0.00938617913018446	IL2RA/CCNB2/CHST3/PMAIP1/FAS/P2RX7/TNFAIP3/SPTA1/JAK3/HIF1A/FOXP3/SKIL/SPNS2/BAK1/PRDX2/TRAF3IP2/SOS1/CORO1A/DOCK10/BAX	20	72	-1.0851357480383834
GO:0002262	myeloid cell homeostasis	0.018304431599229287	168/16034	3.6432565642932933e-4	0.00862237386882746	0.0074414629027192095	INHBA/IL6/HCAR2/CSF1/MYB/DYRK3/HOXB6/RACGAP1/CDK6/GATA1/PDE4B/BCL6/NCAPG2/HIF1A/FOXP3/PRMT1/CFLAR/MTHFD1/BAK1/ACVR1B/STAT3/JAK2/DMTN/SFXN1/SRF/ID2/TRAF3IP2/BPGM/FANCC/JMJD6/PRKDC/HIPK2/CEBPG/NF1/MED1/BAX/IKZF1/BAP1	38	171	-1.3082792993525931
GO:0002286	T cell activation involved in immune response	0.014932562620423893	116/16034	5.0812018886604094e-5	0.0016535077812682415	0.0014270451503094514	IFNG/IL21/IL6/IL12B/IL23R/CCL19/IL27/MYB/CD80/IL23A/BATF/IRF4/RELB/TNFSF4/BCL3/RIPK2/ICAM1/ZC3H12A/NFKBIZ/BCL6/JAK3/JUNB/FOXP3/MDK/IL12RB1/RAB27A/STAT3/PTGER4/TP53/MTOR/STAT6	31	119	-1.1493381912027023
GO:0002287	alpha-beta T cell activation involved in immune response	0.01300578034682081	71/16034	8.391783931419138e-8	7.761295954466464e-6	6.698317284870983e-6	IFNG/IL21/IL6/IL12B/IL23R/CCL19/IL27/MYB/CD80/IL23A/BATF/IRF4/RELB/TNFSF4/BCL3/RIPK2/ZC3H12A/NFKBIZ/BCL6/JAK3/JUNB/FOXP3/IL12RB1/STAT3/PTGER4/MTOR/STAT6	27	NA	NA
GO:0002292	T cell differentiation involved in immune response	0.01300578034682081	79/16034	1.0231898622173483e-6	6.659260686597908e-5	5.747215571109726e-5	IFNG/IL21/IL6/IL12B/IL23R/CCL19/IL27/MYB/CD80/IL23A/BATF/IRF4/RELB/TNFSF4/BCL3/RIPK2/ZC3H12A/NFKBIZ/BCL6/JAK3/JUNB/FOXP3/IL12RB1/STAT3/PTGER4/MTOR/STAT6	27	80	-0.8903916712458715
GO:0002293	alpha-beta T cell differentiation involved in immune response	0.01300578034682081	71/16034	8.391783931419138e-8	7.761295954466464e-6	6.698317284870983e-6	IFNG/IL21/IL6/IL12B/IL23R/CCL19/IL27/MYB/CD80/IL23A/BATF/IRF4/RELB/TNFSF4/BCL3/RIPK2/ZC3H12A/NFKBIZ/BCL6/JAK3/JUNB/FOXP3/IL12RB1/STAT3/PTGER4/MTOR/STAT6	27	NA	NA
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	0.01300578034682081	70/16034	5.9270404743799176e-8	5.867770069636118e-6	5.064126649940915e-6	IFNG/IL21/IL6/IL12B/IL23R/CCL19/IL27/MYB/CD80/IL23A/BATF/IRF4/RELB/TNFSF4/BCL3/RIPK2/ZC3H12A/NFKBIZ/BCL6/JAK3/JUNB/FOXP3/IL12RB1/STAT3/PTGER4/MTOR/STAT6	27	NA	NA
GO:0002295	T-helper cell lineage commitment	0.004816955684007707	18/16034	2.1053402667825187e-5	8.36069872046007e-4	7.215626498642674e-4	IL6/IL12B/IL23R/IL23A/BATF/IRF4/IL12RB1/STAT3/MTOR/STAT6	10	18	-0.3919885674784381
GO:0002312	B cell activation involved in immune response	0.011078998073217727	89/16034	7.557123829492841e-4	0.01443451722758293	0.012457581415722898	IL21/IL6/EXO1/BATF/TNFSF4/BCL3/PARP3/CD40/NFKBIZ/BCL6/NBN/FOXP3/CLCF1/MAD2L2/UNG/NSD2/IL27RA/DOCK10/MSH6/PAXIP1/SUPT6H/RIF1/STAT6	23	89	-1.1573440563793091
GO:0002328	pro-B cell differentiation	0.002890173410404624	12/16034	0.0021501345238216785	0.0323625172761083	0.02793018203715617	FLT3/HES1/SOX4/NOTCH1/SOS1/PRKDC	6	12	-0.49734908313626436
GO:0002360	T cell lineage commitment	0.00674373795761079	30/16034	6.784772576713067e-6	3.311817114008066e-4	2.8582342368126763e-4	IL6/IL12B/IL23R/IL23A/BATF/IRF4/IL7/FOXP3/IL12RB1/STAT3/TP53/PRKDC/MTOR/STAT6	14	30	-0.5663419546232159
GO:0002363	alpha-beta T cell lineage commitment	0.0052986512524084775	23/16034	5.051426842788792e-5	0.0016535077812682415	0.0014270451503094514	IL6/IL12B/IL23R/IL23A/BATF/IRF4/FOXP3/IL12RB1/STAT3/MTOR/STAT6	11	23	-0.5418008457070984
GO:0002367	cytokine production involved in immune response	0.01300578034682081	121/16034	0.0029681107883067852	0.04090755045295764	0.03530489674512281	WNT5A/IL1B/IL6/TREM1/TNF/TWIST1/SLC7A5/FFAR2/TNFSF4/RIPK2/XCL1/SEMA7A/P2RX7/BCL6/JAK3/TRAF2/ARID5A/FOXP3/PANX1/INAVA/DDX21/TICAM1/CD55/MAPKAPK2/RABGEF1/CUEDC2/SPHK2	27	121	-1.3041555821687312
GO:0002377	immunoglobulin production	0.015414258188824663	124/16034	8.077610364327132e-5	0.002447307036674802	0.0021121265213074987	IL21/IL6/TNF/EXO1/POLQ/TNFRSF4/BATF/TNFSF4/XCL1/PARP3/CD40/NFKBIZ/BCL6/NBN/TRAF2/FOXP3/CLCF1/MAD2L2/UNG/CGAS/NSD2/TRAF3IP2/IL27RA/NHEJ1/CYREN/PRKDC/PHB2/MSH6/PAXIP1/SUPT6H/RIF1/STAT6	32	212	-1.695052274448605
GO:0002381	immunoglobulin production involved in immunoglobulin-mediated immune response	0.010115606936416185	75/16034	3.997508931700225e-4	0.009273429135617453	0.008003350346843288	EXO1/BATF/TNFSF4/XCL1/PARP3/CD40/NFKBIZ/BCL6/NBN/FOXP3/CLCF1/MAD2L2/UNG/NSD2/TRAF3IP2/IL27RA/MSH6/PAXIP1/SUPT6H/RIF1/STAT6	21	75	-1.0771675783892065
GO:0002520	immune system development	0.02167630057803468	197/16034	8.659343375551518e-5	0.0025682077884705322	0.0022164688373663513	ACOD1/IDO1/IL2RA/PDPN/EXO1/CCNB2/POLQ/CD274/BATF/TNFSF4/BCL3/ICOS/NFKB2/ARTN/HES1/PARP3/CD40/TNFAIP3/NFKBIZ/BCL6/NBN/FOXP3/IL15/CLCF1/SPNS2/MAD2L2/UNG/HOXB4/PRDX2/NSD2/SRF/TRAF3IP2/IL27RA/NHEJ1/CYREN/TP53/PRKDC/MSH6/PAXIP1/ASXL1/SUPT6H/RIF1/MAP2K2/DCAF1/STAT6	45	197	-1.2807431415439878
GO:0002526	acute inflammatory response	0.012042389210019268	111/16034	0.0036454148429273655	0.04614591239787176	0.03982581832392644	IL22/PTGS2/IL1B/IL6/IL1A/PTGES/IL31RA/TNF/C2CD4A/F3/FFAR2/C3/PTGER3/CREB3L3/OSM/SAA2/FUT7/VCAM1/TNFSF4/CCR7/F12/APOL2/ADAM8/EXT1/PARK7	25	114	-1.3215245261026138
GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	0.011078998073217727	71/16034	1.7374040357497987e-5	7.100123818189148e-4	6.127698566723434e-4	EXO1/BATF/TNFSF4/PARP3/CD40/NFKBIZ/BCL6/NBN/FOXP3/CLCF1/MAD2L2/UNG/NSD2/IL27RA/NHEJ1/CYREN/PRKDC/MSH6/PAXIP1/SUPT6H/RIF1/DCAF1/STAT6	23	NA	NA
GO:0002637	regulation of immunoglobulin production	0.010115606936416185	76/16034	4.8597877932696936e-4	0.010674827624653962	0.009212814819938568	IL21/IL6/TNF/TNFRSF4/TNFSF4/XCL1/PARP3/CD40/BCL6/TRAF2/FOXP3/CLCF1/MAD2L2/CGAS/NSD2/IL27RA/PHB2/PAXIP1/SUPT6H/RIF1/STAT6	21	76	-1.0904128051392272
GO:0002673	regulation of acute inflammatory response	0.007707129094412331	47/16034	1.6857715763546015e-4	0.004471429588753394	0.0038590274456927784	PTGS2/IL1B/IL6/PTGES/TNF/C2CD4A/FFAR2/C3/PTGER3/CREB3L3/OSM/FUT7/CCR7/F12/ADAM8/PARK7	16	48	-0.9028141912444287
GO:0002675	positive regulation of acute inflammatory response	0.006262042389210019	27/16034	9.459490951823883e-6	4.1556726187731295e-4	3.5865162075895425e-4	PTGS2/IL1B/IL6/TNF/C2CD4A/FFAR2/C3/PTGER3/CREB3L3/OSM/CCR7/ADAM8/PARK7	13	28	-0.5714570552899862
GO:0002700	regulation of production of molecular mediator of immune response	0.019267822736030827	186/16034	7.602003318436895e-4	0.014480889248046865	0.012497602374597584	WNT5A/IL1B/IL21/IL6/TNF/TWIST1/SLC7A5/FFAR2/TNFRSF4/TNFSF4/RIPK2/XCL1/SEMA7A/PARP3/CD40/P2RX7/BCL6/JAK3/TRAF2/ARID5A/FOXP3/CLCF1/PANX1/INAVA/MAD2L2/DDX21/TICAM1/CGAS/CD55/NSD2/IL27RA/MAPKAPK2/RABGEF1/PHB2/CUEDC2/SPHK2/PAXIP1/SUPT6H/RIF1/STAT6	40	NA	NA
GO:0002702	positive regulation of production of molecular mediator of immune response	0.013969171483622351	131/16034	0.0024127438405726347	0.03518501339291504	0.030366112149421476	WNT5A/IL1B/IL21/IL6/SLC7A5/FFAR2/TNFRSF4/TNFSF4/RIPK2/XCL1/SEMA7A/CD40/P2RX7/TRAF2/ARID5A/CLCF1/PANX1/INAVA/MAD2L2/DDX21/TICAM1/CD55/NSD2/MAPKAPK2/PHB2/SPHK2/PAXIP1/RIF1/STAT6	29	NA	NA
GO:0002705	positive regulation of leukocyte mediated immunity	0.014932562620423893	145/16034	0.0030922375621583883	0.04253490767986558	0.03670937289261261	IL1B/IL21/IL6/IL12B/IL23R/TNF/LAG3/IL23A/C3/TNFSF4/XCL1/FCER2/CD40/P2RX7/ULBP2/TAP2/PVR/TRAF2/ARID5A/FOXP3/CLCF1/MAD2L2/IL12RB1/DDX21/TICAM1/CD55/NSD2/VAV1/PAXIP1/RIF1/STAT6	31	NA	NA
